game_date,season,home_team,away_team,home_score,away_score,winner,status,venue,doubleheader,source,collected_at
2025-07-10,2025,LG,키움,3.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-10,2025,NC,삼성,7.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-10,2025,SSG,KT,2.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-10,2025,롯데,두산,0.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-10,2025,한화,KIA,3.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-17,2025,KIA,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-07-17,2025,KT,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-07-17,2025,LG,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-07-17,2025,SSG,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-07-17,2025,삼성,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-07-18,2025,KIA,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-07-18,2025,KT,한화,0.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-18,2025,LG,롯데,2.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-18,2025,SSG,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-07-18,2025,삼성,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-07-19,2025,KIA,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-07-19,2025,KT,한화,5.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-19,2025,LG,롯데,1.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-19,2025,SSG,두산,0.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-19,2025,삼성,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-07-20,2025,KIA,NC,3.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-20,2025,KT,한화,0.0,10.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-20,2025,LG,롯데,3.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-20,2025,SSG,두산,1.0,2.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-20,2025,삼성,키움,15.0,10.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-22,2025,KIA,LG,7.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-22,2025,NC,KT,0.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-22,2025,두산,한화,1.0,2.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-22,2025,삼성,SSG,7.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-22,2025,키움,롯데,6.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-23,2025,KIA,LG,5.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-23,2025,NC,KT,2.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-23,2025,두산,한화,13.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-23,2025,삼성,SSG,9.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-23,2025,키움,롯데,1.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-24,2025,KIA,LG,0.0,8.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-24,2025,NC,KT,4.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-24,2025,두산,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-07-24,2025,삼성,SSG,1.0,3.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-24,2025,키움,롯데,0.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-25,2025,KT,삼성,8.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-25,2025,NC,키움,16.0,7.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-25,2025,두산,LG,5.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-25,2025,롯데,KIA,7.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-25,2025,한화,SSG,4.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-26,2025,KT,삼성,0.0,11.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-26,2025,NC,키움,8.0,6.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-26,2025,두산,LG,3.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-26,2025,롯데,KIA,9.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-26,2025,한화,SSG,3.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-27,2025,KT,삼성,4.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-27,2025,NC,키움,12.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-27,2025,두산,LG,9.0,6.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-27,2025,롯데,KIA,5.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-27,2025,한화,SSG,2.0,3.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-29,2025,KIA,두산,6.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-29,2025,LG,KT,8.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-29,2025,SSG,키움,9.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-29,2025,롯데,NC,6.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-29,2025,한화,삼성,2.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-30,2025,KIA,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-07-30,2025,LG,KT,5.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-30,2025,SSG,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-07-30,2025,롯데,NC,4.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-30,2025,한화,삼성,5.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-31,2025,KIA,두산,3.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-31,2025,LG,KT,18.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-31,2025,SSG,키움,4.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-31,2025,롯데,NC,11.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-07-31,2025,한화,삼성,7.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-01,2025,KIA,한화,3.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-01,2025,NC,KT,5.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-01,2025,두산,SSG,2.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-01,2025,삼성,LG,2.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-01,2025,키움,롯데,2.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-02,2025,KIA,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-08-02,2025,NC,KT,7.0,6.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-02,2025,두산,SSG,5.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-02,2025,삼성,LG,2.0,3.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-02,2025,키움,롯데,2.0,3.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-03,2025,KIA,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-08-03,2025,NC,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-08-03,2025,두산,SSG,2.0,3.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-03,2025,삼성,LG,3.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-03,2025,키움,롯데,3.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-05,2025,LG,두산,4.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-05,2025,NC,키움,5.0,8.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-05,2025,SSG,삼성,2.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-05,2025,롯데,KIA,0.0,2.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-05,2025,한화,KT,2.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-06,2025,LG,두산,8.0,10.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-06,2025,NC,키움,5.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-06,2025,SSG,삼성,5.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-06,2025,롯데,KIA,7.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-06,2025,한화,KT,5.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-07,2025,LG,두산,4.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-07,2025,NC,키움,12.0,13.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-07,2025,SSG,삼성,1.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-07,2025,롯데,KIA,5.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-07,2025,한화,KT,4.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-08,2025,KT,삼성,4.0,8.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-08,2025,LG,한화,2.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-08,2025,NC,KIA,5.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-08,2025,롯데,SSG,0.0,1.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-08,2025,키움,두산,2.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-09,2025,KT,삼성,3.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-09,2025,LG,한화,8.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-09,2025,NC,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-08-09,2025,롯데,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-08-09,2025,키움,두산,4.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-10,2025,KT,삼성,9.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-10,2025,LG,한화,4.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-10,2025,NC,KIA,16.0,12.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-10,2025,롯데,SSG,1.0,10.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-10,2025,키움,두산,4.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-12,2025,KT,LG,2.0,11.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-12,2025,SSG,키움,3.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-12,2025,두산,NC,2.0,3.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-12,2025,삼성,KIA,1.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-12,2025,한화,롯데,2.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-13,2025,KT,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-08-13,2025,SSG,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-08-13,2025,두산,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-08-13,2025,삼성,KIA,1.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-13,2025,한화,롯데,6.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-14,2025,KT,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-08-14,2025,SSG,키움,0.0,2.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-14,2025,두산,NC,6.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-14,2025,삼성,KIA,4.0,10.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-14,2025,한화,롯데,5.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-15,2025,NC,한화,2.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-15,2025,SSG,LG,3.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-15,2025,두산,KIA,6.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-15,2025,롯데,삼성,4.0,10.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-15,2025,키움,KT,7.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-16,2025,NC,한화,9.0,6.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-16,2025,SSG,LG,10.0,7.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-16,2025,두산,KIA,4.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-16,2025,롯데,삼성,1.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-16,2025,키움,KT,4.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-17,2025,NC,한화,9.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-17,2025,SSG,LG,1.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-17,2025,두산,KIA,4.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-17,2025,롯데,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-08-17,2025,키움,KT,3.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-19,2025,KIA,키움,12.0,9.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-19,2025,KT,SSG,5.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-19,2025,LG,롯데,5.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-19,2025,NC,삼성,2.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-19,2025,한화,두산,5.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-20,2025,KIA,키움,1.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-20,2025,KT,SSG,3.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-20,2025,LG,롯데,5.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-20,2025,NC,삼성,3.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-20,2025,한화,두산,9.0,13.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-21,2025,KIA,키움,10.0,11.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-21,2025,KT,SSG,1.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-21,2025,LG,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-08-21,2025,NC,삼성,7.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-21,2025,한화,두산,3.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-22,2025,KIA,LG,2.0,14.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-22,2025,NC,롯데,7.0,6.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-22,2025,두산,KT,8.0,13.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-22,2025,삼성,키움,8.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-22,2025,한화,SSG,0.0,1.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-23,2025,KIA,LG,2.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-23,2025,NC,롯데,4.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-23,2025,두산,KT,2.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-23,2025,삼성,키움,12.0,8.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-23,2025,한화,SSG,5.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-24,2025,KIA,LG,1.0,2.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-24,2025,NC,롯데,5.0,17.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-24,2025,두산,KT,2.0,3.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-24,2025,삼성,키움,7.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-24,2025,한화,SSG,5.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-26,2025,NC,LG,9.0,7.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-26,2025,SSG,KIA,9.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-26,2025,두산,삼성,2.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-26,2025,롯데,KT,4.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-26,2025,키움,한화,1.0,3.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-27,2025,NC,LG,1.0,10.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-27,2025,SSG,KIA,2.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-27,2025,두산,삼성,1.0,14.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-27,2025,롯데,KT,2.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-27,2025,키움,한화,1.0,3.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-28,2025,NC,LG,3.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-28,2025,SSG,KIA,6.0,10.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-28,2025,두산,삼성,7.0,6.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-28,2025,롯데,KT,3.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-28,2025,키움,한화,3.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-29,2025,KT,KIA,1.0,10.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-29,2025,LG,키움,2.0,3.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-29,2025,SSG,NC,8.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-29,2025,롯데,두산,1.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-29,2025,한화,삼성,3.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-30,2025,KT,KIA,8.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-30,2025,LG,키움,6.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-30,2025,SSG,NC,2.0,12.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-30,2025,롯데,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-08-30,2025,한화,삼성,0.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-31,2025,KT,KIA,7.0,6.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-31,2025,LG,키움,5.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-31,2025,SSG,NC,10.0,8.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-31,2025,롯데,두산,5.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-08-31,2025,한화,삼성,3.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-02,2025,KT,NC,4.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-02,2025,LG,롯데,3.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-02,2025,SSG,키움,6.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-02,2025,한화,KIA,21.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-03,2025,KIA,SSG,1.0,2.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-03,2025,KT,롯데,9.0,8.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-03,2025,삼성,키움,3.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-03,2025,한화,NC,6.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-04,2025,KIA,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-09-04,2025,KT,LG,8.0,10.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-04,2025,NC,두산,3.0,12.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-04,2025,삼성,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-09-05,2025,KIA,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-09-05,2025,NC,두산,3.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-05,2025,SSG,롯데,7.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-05,2025,삼성,키움,8.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-06,2025,NC,KIA,4.0,8.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-06,2025,SSG,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-09-06,2025,두산,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-09-06,2025,삼성,한화,4.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-07,2025,LG,SSG,3.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-07,2025,NC,KIA,2.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-07,2025,삼성,한화,4.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-09,2025,KIA,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-09-09,2025,KT,두산,8.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-09,2025,NC,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-09-09,2025,롯데,한화,1.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-09,2025,키움,LG,11.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-10,2025,KIA,삼성,4.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-10,2025,NC,SSG,5.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-10,2025,두산,LG,4.0,8.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-10,2025,롯데,한화,0.0,13.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-11,2025,KIA,롯데,3.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-11,2025,LG,KT,4.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-11,2025,삼성,SSG,4.0,8.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-11,2025,키움,NC,4.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-12,2025,KIA,두산,5.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-12,2025,LG,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-09-12,2025,한화,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-09-13,2025,LG,KIA,3.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-13,2025,NC,두산,6.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-13,2025,롯데,SSG,12.0,11.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-13,2025,삼성,KT,3.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-13,2025,한화,키움,10.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-14,2025,LG,KIA,14.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-14,2025,NC,두산,6.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-14,2025,삼성,KT,6.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-14,2025,한화,키움,10.0,13.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-15,2025,한화,키움,7.0,6.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-16,2025,KIA,한화,1.0,11.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-16,2025,KT,LG,6.0,10.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-16,2025,NC,SSG,3.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-16,2025,두산,키움,1.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-16,2025,삼성,롯데,7.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-17,2025,KIA,한화,2.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-17,2025,KT,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-09-17,2025,NC,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-09-17,2025,두산,키움,2.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-17,2025,삼성,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-09-18,2025,KIA,한화,3.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-18,2025,KT,LG,2.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-18,2025,NC,삼성,5.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-18,2025,두산,키움,3.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-19,2025,KT,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-09-19,2025,NC,롯데,2.0,18.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-19,2025,SSG,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-09-20,2025,KIA,NC,5.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-20,2025,KT,한화,4.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-20,2025,LG,삼성,4.0,14.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
